content,label,tokenizing
"Terimakasih telah menyediakan aplikasi KAI Access, dengan adanya aplikasi ini dapat memudahkan para pengguna angkutan kereta api untuk melakukan pemesanan tiket kereta tanpa datang langsung ke loket di stasiun, dan tidak takut untuk kehabisan tiket kereta api..🙏",Positive,"['terimakasih', 'sedia', 'aplikasi', 'kai', 'access', 'aplikasi', 'mudah', 'angkut', 'kereta', 'api', 'laku', 'mesan', 'tiket', 'kereta', 'langsung', 'loket', 'stasiun', 'takut', 'habis', 'tiket', 'kereta', 'api']"
"Sangat membantu,kita bisa beli tiket dimana saja,kapan saja dan mudah untuk pembayarannya selain itu kita juga bisa memilih tempat duduk sendiri. Tks KAI Access",Positive,"['bantu', 'beli', 'tiket', 'mudah', 'bayar', 'pilih', 'duduk', 'terima', 'kasih', 'kai', 'access']"
"Kalau metode pembayaran untuk pembelian tiket KA Lokal banyak pilihan pasti lebih nyaman, sedikit disayangkan metode pembayarannya hanya bisa menggunakan Link Aja, semoga kedepannya bisa ada pilihan lain buat metode pembayarannya 😊",Positive,"['metode', 'bayar', 'beli', 'tiket', 'kakak', 'lokal', 'pilih', 'nyaman', 'sayang', 'metode', 'bayar', 'link', 'moga', 'pilih', 'metode', 'bayar']"
"Aplikasi ini sangat bagus dan membantu kami yang tidak ada waktu untuk mengantri di stasiun. Namun, sebaiknya kami sebagai pengguna akun tidak perlu ikut membeli jika ingin membelikan orang lain, karena ketika kami pemilik akun membeli tiket tetapi tidak ikut naik kereta maka dapat merugikan bagi pembeli lain yang ingin berpergian namun tiketnya sudah habis. Sebaiknya dipertimbangkan kebutuhan penumpang yang akan berpergian daripada tiket yang dibeli tetapi tidak digunakan. Terima kasih",Positive,"['aplikasi', 'bagus', 'bantu', 'antri', 'stasiun', 'akun', 'beli', 'beli', 'orang', 'milik', 'akun', 'beli', 'tiket', 'kereta', 'rugi', 'beli', 'pergi', 'tiket', 'habis', 'timbang', 'butuh', 'tumpang', 'pergi', 'tiket', 'beli', 'terima', 'kasih']"
tolong untuk pemesanan kereta lokal disediakan pilihan tempat duduk..dan kalo memang tiket hanya tinggal berdiri diinfokan.sudah dibayar eh terntata berdiri..kan agak nganu ya..bikin mirip dengan pemesanan intercuty train saja pak..,Positive,"['tolong', 'mesan', 'kereta', 'lokal', 'sedia', 'pilih', 'duduk', 'tiket', 'tinggal', 'informasi', 'bayar', 'terntata', 'nganu', 'bikin', 'mesan', 'intercuty', 'train']"
"sangat membantu. awalnya saya kira ga bisa buat batalin karna pertama masuk di bilang ga punya tiket. padahal saya punya tiket, setelah saya otak atik harus di tambahkan ke tiket dulu trus di masukin kode booking. baru deh bisa di batalin + ubah perjalanan",Positive,"['bantu', 'membatalkan', 'masuk', 'bilang', 'tiket', 'tiket', 'otak', 'atik', 'tiket', 'masukkan', 'kode', 'pesan', 'deh', 'membatalkan', 'ubah', 'jalan']"
"Tolong dong. Tipe pembayaran tiket penataran/dhoho ditambah lagi. Biar lebih gampang. Saat ini saya pakai link aja, tapi tiap saya mau bayar tbtb log out gitu. Semoga segera diperbaiki yaa",Positive,"['tolong', 'tipe', 'bayar', 'tiket', 'natar', 'dhoho', 'biar', 'gampang', 'pakai', 'link', 'bayar', 'tbtb', 'log', 'out', 'moga', 'yaa']"
"aplikasi nya bagus cukuo membantu tapi syangnya tidak bisa mengedit no identitas no handphone terupdate, please tolong ditingkatkan lagi supaya bisa untk mengedit data. gegara gx bisa edit saya gx bisa cancel tiket.",Positive,"['aplikasi', 'bagus', 'cukuo', 'bantu', 'syangnya', 'edit', 'nomor', 'identitas', 'nomor', 'handphone', 'terupdate', 'please', 'tolong', 'tingkat', 'untk', 'edit', 'data', 'gegara', 'edit', 'cancel', 'tiket']"
Alhamdulillah ....semuanya sudah normal kembali....udh bisa pesen tiket cepet....alhamdulillah......tapi klo bisa harga dari stasiun semarang ke kroya di turunin yaa yg ekonomi jadi 80 ribu lagii.👍 tapi overall okee,Positive,"['normal', 'pesan', 'tiket', 'cepat', 'harga', 'stasiun', 'semarang', 'kroya', 'turunin', 'yaa', 'ekonomi', 'ribu', 'overall', 'okee']"
"sy sering ke Yogya & Klaten utk urusan pekerjaan, dan sekarang dapat dengan mudah membeli tiket secara online, tanpa prosedur yg rumit & tidak perlu antri di stasiun spt selama ini. krn sbg karyawan seringkali kesulitan bila harus ijin utk antri beli tiket di st selama berjam²...",Positive,"['yogya', 'klaten', 'urus', 'kerja', 'mudah', 'beli', 'tiket', 'online', 'prosedur', 'rumit', 'antri', 'stasiun', 'karyawan', 'seringkali', 'sulit', 'ijin', 'antri', 'beli', 'tiket', 'jam']"
"Tolong untuk server diperbaiki dong, sy udh beli tp diproses trus ilang. Sy ga dpt tiket tp saldo sy ttp kepotong buat pembayaran. Diperbaiki dong, sdh disuruh beli via online tp server ga memadai. Tolong dgn sangat",Positive,"['tolong', 'server', 'beli', 'proses', 'hilang', 'tiket', 'saldo', 'potong', 'bayar', 'suruh', 'beli', 'online', 'server', 'tolong']"
"Memudahkan penumpang pesan tiket, tapi sering error. Sering muncul tulisan ""Anda Sedang Offline"" padahal internet lancar. Mohon segera diperbaiki untuk memudahkan pemesanan",Positive,"['mudah', 'tumpang', 'pesan', 'tiket', 'error', 'muncul', 'tulis', 'offline', 'internet', 'lancar', 'mohon', 'mudah', 'mesan']"
Saya suka banget dengan aplikasi ini bayar pun di aplikasi link aja dulu saya bayar di loket kereta antrinya panjang banget sekarang dengan adanya aplikasi ini saya bisa pesan tiket kereta jauh2 hari Terima kasih kai :),Positive,"['suka', 'aplikasi', 'bayar', 'aplikasi', 'link', 'bayar', 'loket', 'kereta', 'antri', 'aplikasi', 'pesan', 'tiket', 'kereta', 'terima', 'kasih', 'kai']"
"Sangat senang karena bisa pesan tiket beberapa menit sebelum keberangkatan. Namun sayang kadang sering down aplikasinya, semoga kedepan aplikasinya lebih ok lagi",Positive,"['senang', 'pesan', 'tiket', 'menit', 'berangkat', 'sayang', 'down', 'aplikasi', 'moga', 'aplikasi']"
Untuk semua traveller pasti happy banget pake aplikasi ini tinggal duduk milih jadwal jam dan tempat duduk. Gak usah ber antriantri ria di stasiun buat beli tiket.,Positive,"['traveller', 'bahagia', 'pakai', 'aplikasi', 'tinggal', 'duduk', 'jadwal', 'jam', 'duduk', 'ber', 'antriantri', 'ria', 'stasiun', 'beli', 'tiket']"
"Membuat pemesanan dan cetak tiket jadi lebih mudah. Sayangnya aplikasinya mudah eror. Pas mau pesan tiket, server sibuk katanya. Tapi saya buka di web bisa. Semoga lebih baik lagi.",Positive,"['mesan', 'cetak', 'tiket', 'mudah', 'sayang', 'aplikasi', 'mudah', 'eror', 'pesan', 'tiket', 'server', 'sibuk', 'buka', 'web', 'moga']"
"Untuk pt kai barusan saya update kok patah"" saat pemesanan terus loadingnya kok agak lama, tapi saya apresiasi semoga kedepanya mengakses tiket lebih lancar dari updatean ini . 😁 Reaktivasi dijawabarat saya dukung kususnya jalur Ka bandung ciwidey 😊 saya udh bosan macet""an...",Positive,"['kai', 'barusan', 'perbarui', 'patah', 'mesan', 'loadingnya', 'apresiasi', 'moga', 'depa', 'akses', 'tiket', 'lancar', 'updatean', 'reaktivasi', 'dijawabarat', 'dukung', 'sus', 'jalur', 'kakak', 'bandung', 'ciwidey', 'bosan', 'macet']"
"intinya, semua sudah berjalan baik. tinggal tingkatin lagi servernya biar gak lag waktu lagi pemesanan tiket masa"" liburan :) By the way, per 20 Agustus kok mulai sering errorr ya. Entah harga tiket yang ga stabil, logout sendiri, pemesanan gagal karena ""Anda offline"" padahal data seluler nya nyala? Coba perbaiki deh, udah beberapa kali mau pesen tiket via KAI Access jadi waswas",Positive,"['inti', 'jalan', 'tinggal', 'tingkatkan', 'servernya', 'biar', 'lag', 'mesan', 'tiket', 'libur', 'the', 'way', 'errorr', 'harga', 'tiket', 'stabil', 'logout', 'mesan', 'gagal', 'offline', 'data', 'seluler', 'nyala', 'coba', 'deh', 'pesan', 'tiket', 'kai', 'access', 'waswas']"
"Saran aja min kalau bisa KAI nyediain menu marketonline di apk kaiaccess seperti cemilan atau minum""an semacam mini bar lah , nah payment nya dijadiin satu pas kita pesen tiket sekaligus bisa pesen minuman atau snack gitu, pas dikereta tinggal dibagiin deh sesuai pesanan masing"" sesuai nomor tempat duduk penumpang .. Thanks sekedar saran (Karna bingung di kereta lokal gaada kantin ga kaya dulu )",Positive,"['saran', 'admin', 'kai', 'nyediain', 'menu', 'marketonline', 'aplikasi', 'kaiaccess', 'cemilan', 'minum', 'mini', 'bar', 'payment', 'dijadiin', 'pesan', 'tiket', 'pesan', 'minum', 'snack', 'kereta', 'tinggal', 'dibagiin', 'deh', 'sesuai', 'pesan', 'sesuai', 'nomor', 'duduk', 'tumpang', 'terima', 'kasih', 'dar', 'saran', 'bingung', 'kereta', 'lokal', 'uang', 'kantin', 'kaya']"
"Masukan untuk aplikasi KAI Access sebaiknya diberikan fitur save profil (Nama & NIK), sehingga setiap kali pesan tiket tinggal pilih profilenya saja tidak perlu berulang kali memasukan no identitas NIK",Positive,"['masuk', 'aplikasi', 'kai', 'access', 'fitur', 'save', 'profil', 'nama', 'nik', 'pesan', 'tiket', 'tinggal', 'pilih', 'profilenya', 'ulang', 'pasu', 'nomor', 'identitas', 'nik']"
"aplikasi ini sangat membantu saya dalam membelian tiket kereta api lokal, tetapi mohon dipertimbangkan lagi untuk penumpang yang tua dan mungkin tidak bisa mengoprasikan aplikasi ini. mungkin kuota penumpang bisa dibagi antara pembelian online dan offline. terimakasih",Positive,"['aplikasi', 'bantu', 'beli', 'tiket', 'kereta', 'api', 'lokal', 'mohon', 'timbang', 'tumpang', 'tua', 'mengoprasikan', 'aplikasi', 'kuota', 'tumpang', 'beli', 'online', 'offline', 'terimakasih']"
Mantap aplikasi nya bagus banget Saya Sarankan Kalo mau beli tiket kereta api lebih baik menggunakan aplikasi ini resmi PT.KAI sangat bagus untuk memesan tiket tidak ada masalah dan kendala. Excellent PT.KAI.,Positive,"['mantap', 'aplikasi', 'bagus', 'saran', 'beli', 'tiket', 'kereta', 'api', 'aplikasi', 'resmi', 'kai', 'bagus', 'mes', 'tiket', 'kendala', 'excellent', 'kai']"
"Informasinya bagus dan lengkap. Ada yg menggelitik pikiran saya ingin bertanya kpd team pengelola KAI Access krn saya pengguna setia jasa moda transportasi KA. Hampir seminggu sekali saya melakukan perjalanan antar kota antar propensi. Saat akan beli tiket KA di stasiun dgn tujuan tertentu, di system pembelian ""buy by self"" dinyatakan habis. Tapi saya buka hp di agen travel tour, masih tersedia beberapa kursi. Pertanyaanya, ""Apakah mesin pembelian tiket di stasiun KA tdk dikelola oleh KAI Access?",Positive,"['informasi', 'bagus', 'lengkap', 'gelitik', 'pikir', 'team', 'kelola', 'kai', 'access', 'setia', 'jasa', 'moda', 'transportasi', 'kakak', 'laku', 'jalan', 'kota', 'propensi', 'beli', 'tiket', 'kakak', 'stasiun', 'tuju', 'system', 'beli', 'buy', 'self', 'nyata', 'habis', 'buka', 'agen', 'travel', 'tour', 'sedia', 'kursi', 'pertanyaanya', 'mesin', 'beli', 'tiket', 'stasiun', 'kakak', 'kelola', 'kai', 'access']"
Sekarang akses ini saya gunakan buat pesan tiket online gak bisa alasan muncul dilayar email belum terdaftar tp klo saya ngisi smua data trus klik daftar dlm layar muncul email sudah terdaftar pdhal terakhir tgl 26 april buat pesan tiket online prameks yogya solo lancar tp sejak kemarin buat pesan lg gak bisa.trus gimana.trims,Positive,"['akses', 'pesan', 'tiket', 'online', 'alas', 'muncul', 'layar', 'email', 'daftar', 'mengisi', 'data', 'klik', 'daftar', 'layar', 'muncul', 'email', 'daftar', 'tanggal', 'pesan', 'tiket', 'online', 'prameks', 'yogya', 'solo', 'lancar', 'kemarin', 'pesan', 'terima', 'kasih']"
Keren KAI !!. Aplikasi sangat mempermudah untuk pemesanan tiket KA antarkota maupun KA Lokal. Mempermudah untuk pembatalan dan reschedule yang dapat dilakukan secara online tanpa harus ke loket 👍.,Positive,"['keren', 'kai', 'aplikasi', 'mudah', 'mesan', 'tiket', 'kakak', 'antarkota', 'kakak', 'lokal', 'mudah', 'batal', 'reschedule', 'laku', 'online', 'loket']"
"Aplikasi ini sangat membantu menemukan jadwal keberangkatan kereta,cocok buat yang pengen simpel dalam memesan dan membayar tiket serta bisa memilih tempat duduk sendiri pokoknya saya sangat terbantu dengan aplikasi ini dan saran dari saya adalah supaya dibuatkan jadwal keberangkatan yang lebih detail lagi diluar jadwal yang ada pada kolom pesannan tiket",Positive,"['aplikasi', 'bantu', 'temu', 'jadwal', 'berangkat', 'kereta', 'cocok', 'ken', 'simpel', 'mes', 'bayar', 'tiket', 'pilih', 'duduk', 'pokok', 'bantu', 'aplikasi', 'saran', 'jadwal', 'berangkat', 'jadwal', 'kolom', 'pesannan', 'tiket']"
"walau sering eror dan sering di block pemesanan tiketnya, saya tetap kasih bintang 5. Kalau buat user aplikasi, bandwith nya ya dibatasi, beda sama yang member agen resmi.. : (",Positive,"['eror', 'block', 'mesan', 'tiket', 'kasih', 'bintang', 'user', 'aplikasi', 'bandwith', 'batas', 'beda', 'member', 'agen', 'resmi']"
"Amat sangat dipermudah dengan adanya aplikasi ini. Kalo pesen tiket gak harus antri ke loket. Dan pembayarannya pun gampang bisa transfer lewat internet banking. Apalagi sekarang ditambah dengan adanya fitur pembatalan dan refund, sangat membuat customer mudah. Terima kasih PT KAI, semoga selalu maju dan berkembang. Dan semoga akan ada semakin banyak kereta yg tersedia hihi biar kalo pas mudik lebaran gak kehabisan tiket kereta. Because i love soo muchhhhh to use train for my transportation ^^",Positive,"['mudah', 'aplikasi', 'pesan', 'tiket', 'antri', 'loket', 'bayar', 'gampang', 'transfer', 'internet', 'banking', 'fitur', 'batal', 'refund', 'customer', 'mudah', 'terima', 'kasih', 'kai', 'moga', 'maju', 'kembang', 'moga', 'kereta', 'sedia', 'hihi', 'biar', 'mudik', 'lebaran', 'habis', 'tiket', 'kereta', 'because', 'love', 'soo', 'muchhhhh', 'use', 'train', 'for', 'transportation']"
"saya download aplikasi ini untuk memudahkan bepergian dan tidak mengantri krena suka kehabisan tiket, eh ketika udh isi saldo link aja, tetap saja bermasalah, server sibuk, atau lama banget buat nyanbung ke link aja, udh berapa kali buka tutup ttp gabisa bayar tiketnya, tetep aja percuma ada aplikasi kalau gabisa dipake",Positive,"['download', 'aplikasi', 'mudah', 'pergi', 'antri', 'suka', 'habis', 'tiket', 'isi', 'saldo', 'link', 'server', 'sibuk', 'nyanbung', 'link', 'buka', 'tutup', 'bayar', 'tiket', 'tetep', 'aplikasi', 'dipake']"
aplikasi ini sangat membantu dikarenakan tidak pakai antri di statiun untuk pesen tiket lokal. next kalau bisa segera diperbaiki agar kami pecinta KAI bisa pesan tiket bisa lebih dri 1. semoga di realisasikan.amin yra,Positive,"['aplikasi', 'bantu', 'pakai', 'antri', 'statiun', 'pesan', 'tiket', 'lokal', 'cinta', 'kai', 'pesan', 'tiket', 'moga', 'realisasi', 'amin', 'yra']"
"Lebih bagus yang sebelumnya. Karena setelah update ini tidak menyebutkan jumlah ada berapa sisa kursinya. Hanya tertulis tersedia saja. Tolong ditampilkan lagi jumlah sisa kursi yang tersedia. Tolong kembalikan lagi, munculkan lagi jumlah sisa kursi yang tersedia. Agar pelanggan tidak curiga dengan kai acces ada permainan dengan agen2 tiket. Kalau hanya keterangan tersedia, mana bisa pelanggan melihat jumlah sisa kursi yang tersedia.😎😎😎",Positive,"['bagus', 'perbarui', 'sisa', 'kursi', 'tulis', 'sedia', 'tolong', 'tampil', 'sisa', 'kursi', 'sedia', 'tolong', 'muncul', 'sisa', 'kursi', 'sedia', 'langgan', 'curiga', 'kai', 'acces', 'main', 'agen', 'tiket', 'terang', 'sedia', 'langgan', 'lihat', 'sisa', 'kursi', 'sedia']"
"keren sudah bisa pembatalan & reschedule online, kedepannya tambahkan metode pembayaran dgn virtual account sehingga yg sudah teregistrasi di aplikasi KAI Access tidak perlu lagi ganti kode pembayaran setiap pemesanan tiket",Positive,"['keren', 'batal', 'reschedule', 'online', 'metode', 'bayar', 'virtual', 'account', 'registrasi', 'aplikasi', 'kai', 'access', 'ganti', 'kode', 'bayar', 'mesan', 'tiket']"
"Update aplikasi yang baru saya tidak bisa menambahkan perjalanan ke mytrip dari tiket yang dibeli dichannel selain kai acces, pada saat akan menambahkan e ticket tidak masuk kedalam list mytrip...",Positive,"['perbarui', 'aplikasi', 'jalan', 'mytrip', 'tiket', 'beli', 'dichannel', 'kai', 'acces', 'ticket', 'masuk', 'list', 'mytrip']"
Aplikasinya sangat membantu dan mempermudah dalam refund atau pesen tiket jadi lebih mempermudah penumpang. Terimakasih KAI access semoga semakin sukses dan lebih membantu para penumpang KAI,Positive,"['aplikasi', 'bantu', 'mudah', 'refund', 'pesan', 'tiket', 'mudah', 'tumpang', 'terimakasih', 'kai', 'access', 'moga', 'sukses', 'bantu', 'tumpang', 'kai']"
Program e bording nya keren makin gampang skrg.. ga perlu antre beli tiket.. ga perlu ribet nyetak tiket.. great job kai.. semoga makin maju perkereta apian indonesia,Positive,"['program', 'bording', 'keren', 'gampang', 'antre', 'beli', 'tiket', 'ribet', 'nyetak', 'tiket', 'great', 'job', 'kai', 'moga', 'maju', 'kereta', 'api', 'indonesia']"
"Aplikasi bagus sih, membantu dalam pembelian tiket,walaupun sering ada kendala dlam pembayaran, saldo sudah berkurang tp tiket tidak muncul dan akhirnya saya kemaren harus membeli tiket 2x.. returnnya lama,, tp mending drpd tidak d return sama sekali..",Positive,"['aplikasi', 'bagus', 'bantu', 'beli', 'tiket', 'kendala', 'dlam', 'bayar', 'saldo', 'tiket', 'muncul', 'kemarin', 'beli', 'tiket', 'returnnya', 'return']"
Saat pemesanan tiket sampai mendapat kode pembayaran tidak masalah..tetapi saat pembayaran melalui ATM selalu gagal..email ke cs kai sudah..tapi belum mendapat tanggapan..hmmm,Positive,"['mesan', 'tiket', 'kode', 'bayar', 'bayar', 'atm', 'gagal', 'email', 'kai', 'tanggap', 'hmmm']"
Terdapat note TDK dapat pesan sebanyak 15 tiket per hari..padahal tidak pernah..sehingga kesulitan saat mau pesan via KAI Acces..karena pas melanjutkan mau booking selalu timbul note tersebut diatas.,Positive,"['note', 'pesan', 'tiket', 'sulit', 'pesan', 'kai', 'acces', 'pesan', 'timbul', 'note']"
Mohon kebijakan pihak PT. KAI Sebaiknya untuk pesan tiket manual bisa juga digunakan untuk pembelian tiket. Kasihan buat para org tua yg rumahnya didesa dan gak bisa pakai aplikasi ini. Jadi kedua jalur bisa tetap digunakan lewat on line atau manual. Jangan yg manual pakai nya GoShow yg harus beli 3 jam sebelum keberangkatan. Kebanyakan kehabisan tiket karena sudah terjual abis lewat on line. Mohon dipertimbangkan.,Positive,"['mohon', 'bijak', 'kai', 'pesan', 'tiket', 'manual', 'beli', 'tiket', 'kasihan', 'orang', 'tua', 'rumah', 'desa', 'pakai', 'aplikasi', 'jalur', 'line', 'manual', 'manual', 'pakai', 'goshow', 'beli', 'jam', 'berangkat', 'habis', 'tiket', 'jual', 'habis', 'line', 'mohon', 'timbang']"
Semoga KAI Access untuk metode pembayarannya ditambah opsinya.. jd kalo satu link jaringan sedang bermasalah masih bisa pesan tiket online dengan metode pembayaran yang lain..,Positive,"['moga', 'kai', 'access', 'metode', 'bayar', 'opsi', 'link', 'jaring', 'pesan', 'tiket', 'online', 'metode', 'bayar']"
Sejauh ini cukup handal tp terakhir2 sering bermasalah... sebagai aplikasi utama pemesanan tiket KA mohon bisa meningkatkan kapasitas servernya trutama pada musim loading tinggi seperti menjelang tahun baru dan lebaran...,Positive,"['handal', 'aplikasi', 'utama', 'mesan', 'tiket', 'kakak', 'mohon', 'tingkat', 'kapasitas', 'servernya', 'musim', 'loading', 'jelang', 'lebaran']"
Selama 2 tahun terakhir Saya memakai aplikasi ini untuk memesan tiket kereta api jarak jauh. Dalam 2 tahun terakhir juga update aplikasinya makin sangat berguna dan tidak ada masalah sama sekali semenjak saya awal maka aplikasi ini hingga sekarang. Dan semoga kedepannya dengan adanya aplikasi ini performanya lebih baik dan cepat untuk tiket keretanya,Positive,"['pakai', 'aplikasi', 'mes', 'tiket', 'kereta', 'api', 'jarak', 'perbarui', 'aplikasi', 'aplikasi', 'hingga', 'moga', 'aplikasi', 'performa', 'cepat', 'tiket', 'kereta']"
"selalu pesan tiket kereta api lewat aplikasi kai access ini karena mudah tanpa antri di loket udah dapet tiket, dan sekarang bebas biaya administrasi donggg, untuk pesen di aplikasi ini jangan lupa jaringan yg anti lelet ya pake Smartfren untuk menemanimu",Positive,"['pesan', 'tiket', 'kereta', 'api', 'aplikasi', 'kai', 'access', 'mudah', 'antri', 'loket', 'tiket', 'bebas', 'biaya', 'administrasi', 'donggg', 'pesan', 'aplikasi', 'lupa', 'jaring', 'anti', 'lambat', 'pakai', 'smartfren', 'teman']"
"Mantap, aplikasinya mempermudah pemesanan dan pembatalan tiket.pelayanan dan fasilitas dikereta skrg sdh baik sekali dibanding tahun 90an. Maju terus pt. Kai.",Positive,"['mantap', 'aplikasi', 'mudah', 'mesan', 'batal', 'tiket', 'layan', 'fasilitas', 'kereta', 'banding', 'maju', 'kai']"
"Semenjak ada KAI Acces, perjalanan saya keluar kota semakin mudah. Pesan tiket tdk harus mengantre, tinggal buka aplikasi, beres semua urusan. Tetimakasih KAI semoga makin sukses",Positive,"['kai', 'acces', 'jalan', 'kota', 'mudah', 'pesan', 'tiket', 'antre', 'tinggal', 'buka', 'aplikasi', 'beres', 'urus', 'tetimakasih', 'kai', 'moga', 'sukses']"
Sangat memudahkan kami para traveler. Layanan nya bagus. Ngg usah perlu pergi ke loket beli 2 jam sebelum keberangkatan. Soalnya saya udh 2 kali ke stasiun ktny yg jaga loket suruh dateng jam 01.45 kereta brgkt jm 04.45 eeh beneran dong. Saya kesana ternyata kata penjaga loket habis. Tinggal tiket berdiri. Pdhal syaa anak 3 huhu.. nangis. Besok nya lngsung instal,Positive,"['mudah', 'traveler', 'layan', 'bagus', 'ngg', 'pergi', 'loket', 'beli', 'jam', 'berangkat', 'stasiun', 'jaga', 'loket', 'suruh', 'jam', 'kereta', 'brgkt', 'eeh', 'beneran', 'kesana', 'nyata', 'jaga', 'loket', 'habis', 'tinggal', 'tiket', 'syaa', 'anak', 'huhu', 'nang', 'besok', 'lngsung', 'instal']"
"Suka sih bermanfaat banget buat aku yg agak sibuk terus gak sempet pesen tiket langsung. Cuma sekarang kadang agak error aja aku kemaren udah peaen tiket pulang, kirain aku yg kelupaan gk pesen tiket pulang eh ternyata tiket yg aku pesen tiba"" ilang sendiri dua kali malah. Jadi yg ketiga buat antisipasi aku screen dulu buat jaga"". Alhamdulillah yg ketiga engk ilang lagi",Positive,"['suka', 'manfaat', 'sibuk', 'pesan', 'tiket', 'langsung', 'error', 'kemarin', 'peaen', 'tiket', 'pulang', 'kirain', 'lupa', 'pesan', 'tiket', 'pulang', 'nyata', 'tiket', 'pesan', 'hilang', 'antisipasi', 'screen', 'jaga', 'engk', 'hilang']"
"Kenapa sering tulisannya offline padahal lagi online, disaat saat yang tidak tepat lagi, hampir pernah ketinggalan kereta gara-gara gabisa dibuka tiketnya",Positive,"['tulis', 'offline', 'online', 'tinggal', 'kereta', 'gara', 'gara', 'buka', 'tiket']"
"Lagi pesan tiket kereta sering banget server trouble dan pasti gak kebagian tiket kereta ,mohon harga tiketnya diturunkan harga lagi donk ..jangan mahal harga tiket kereta ekonomi",Positive,"['pesan', 'tiket', 'kereta', 'server', 'tiket', 'kereta', 'mohon', 'harga', 'tiket', 'turun', 'harga', 'mahal', 'harga', 'tiket', 'kereta', 'ekonomi']"
"membantu sekali apalagi skrg sudah tidak ada bea tambahan lagi. cukup pilih pembayaran via atm, bayar lewat mobile banking dan tiket sudah serasa ditangan. thks kai",Positive,"['bantu', 'bea', 'pilih', 'bayar', 'atm', 'bayar', 'mobile', 'banking', 'tiket', 'serasa', 'tang', 'thks', 'kai']"
"KAI yang terhormat.. mohon untuk lebih baik lagi dalam pelayanan pesan tiket nya. Saya sering menjumpai masalah yang sama dengan saya. Yaitu banyak yang tukar kursi karena tempat duduk orang tua dan anak tidak satu bangku/gerbong. Padahal pesan tiket nya sekaligus. Kalau untuk dewasa tidak masalah, tapi saya kemarin melakukan perjalan beda gerbong sama anak saya yang masih kecil. Mohooon sekali untuk lebih maksimal lagi.",Positive,"['kai', 'hormat', 'mohon', 'layan', 'pesan', 'tiket', 'jumpa', 'tukar', 'kursi', 'duduk', 'orang', 'tua', 'anak', 'bangku', 'gerbong', 'pesan', 'tiket', 'dewasa', 'kemarin', 'laku', 'jalan', 'beda', 'gerbong', 'anak', 'mohooon', 'maksimal']"
"Min kenapa kok beli tiket jarak kauh G bisa pakek LINKAJA , baru saja saya menbeli tiket dan g bisa bayar pakek linkaja, ka jarak jauh. Aplikasi Mantab JAYA puwol mantabnaya Sedikit masukan lebih mantab lagi kalo reduksi buat bapak ibu dan mertuwa pegawai bisa ada sekalian lebih yahud, dan kalo ada caranya gimana, saya tambah 4⭐, top markotop jaya PT.KAI 👍👍🤲🤲",Positive,"['admin', 'beli', 'tiket', 'jarak', 'kauh', 'pakai', 'linkaja', 'menbeli', 'tiket', 'bayar', 'pakai', 'linkaja', 'kakak', 'jarak', 'aplikasi', 'mantab', 'jaya', 'puwol', 'mantabnaya', 'masuk', 'mantab', 'reduksi', 'bapak', 'mertuwa', 'pegawai', 'yahud', 'top', 'markotop', 'jaya', 'kai']"
saya hendak memesan tiket kereta api online. tetapi tujuan stasiun saya tidak muncul (data tidak dapat ditampilkan) bagaimana ini? dan juga untuk perjalanan yg sudah selesai biasanya akan berganti dari 'Lunas' ke 'Selesai' tetapi punya saya tidak ganti tetap tertulis 'Lunas'. mohon bantuannya,Positive,"['mes', 'tiket', 'kereta', 'api', 'online', 'tuju', 'stasiun', 'muncul', 'data', 'tampil', 'jalan', 'selesai', 'ganti', 'lunas', 'selesai', 'ganti', 'tulis', 'lunas', 'mohon', 'bantu']"
"Sangat membantu dan mempermudah dalam proses pembelian tiket kereta, cek jadwal, dan cek harga tiket. Tambahkan terus fitur menarik diskonny. Sama ditunggu update versi terbaru ttg pembatalan tiket dan kereta lokal",Positive,"['bantu', 'mudah', 'proses', 'beli', 'tiket', 'kereta', 'cek', 'jadwal', 'cek', 'harga', 'tiket', 'fitur', 'tarik', 'diskonny', 'tunggu', 'perbarui', 'versi', 'batal', 'tiket', 'kereta', 'lokal']"
"Mantap,,, sekarang beli tiket kereta api lokal tidak perlu repot-repot ke stasiun lagi, hanya saja sayangnya fitur pembatalan dan ubah jadwal untuk kereta api lokal belum tersedia, semoga kedepannya bisa dikembangkan lagi agar fitur tersebut tersedia bagi calon penumpang kereta api lokal",Positive,"['mantap', 'beli', 'tiket', 'kereta', 'api', 'lokal', 'repot', 'repot', 'stasiun', 'sayang', 'fitur', 'batal', 'ubah', 'jadwal', 'kereta', 'api', 'lokal', 'sedia', 'moga', 'kembang', 'fitur', 'sedia', 'calon', 'tumpang', 'kereta', 'api', 'lokal']"
Kenapa kereta api jarak jauh semua gak bisa di acses ? Lewat app lain pun gak bisa di acses . Ini ada apa dengan kereta api indonesia ? Kok troubelnya lama banget ... kita perlu tiket secepatnya !! Trimss,Positive,"['kereta', 'api', 'jarak', 'acses', 'aplikasi', 'acses', 'kereta', 'api', 'indonesia', 'troubelnya', 'tiket', 'cepat', 'trimss']"
