content,label,tokenizing
"Kenapa Kai Acces yg ter upgrade malah susah, waktu search stasiun dia ga mau.. dan kenapa anehnya lebih update traveloka kalau pesan tiket kreta Tolong agar lebih mempermudah pemakai jgn mempersulit",Positive,"['kai', 'acces', 'ter', 'perbarui', 'susah', 'search', 'stasiun', 'aneh', 'perbarui', 'traveloka', 'pesan', 'tiket', 'kreta', 'tolong', 'mudah', 'pakai', 'sulit']"
"Cs ny pada ramah2 mau batalin tiket bener2 di pandu ampe selesai dgn ramah, padahal beli tiket lewat apk lain,, apk tempat beli malah tdk bantu sama sekali,, terimakasih bantuan nya customer service KAI paling bagus,, kita bner2 di pandu",Positive,"['ramah', 'membatalkan', 'tiket', 'pandu', 'ampe', 'selesai', 'ramah', 'beli', 'tiket', 'aplikasi', 'aplikasi', 'beli', 'bantu', 'terimakasih', 'bantu', 'customer', 'service', 'kai', 'bagus', 'bner', 'pandu']"
"Selama ini saya mrnggunakan aplikasi ini tidak ada masalah. Aplikasi ini sangat membantu , bahkan bisa buat tiket goshow sehingga lebih murah. Thanks KAI Access",Positive,"['mrnggunakan', 'aplikasi', 'aplikasi', 'bantu', 'tiket', 'goshow', 'murah', 'terima', 'kasih', 'kai', 'access']"
"Sangat memudahkan pengguna kereta api adanya aplikasi ini, tidak perlu antri tiket distasiun, semoga kereta api indonesia tambah mantap dan selalu ada pembenahan agar bisa bersaing",Positive,"['mudah', 'kereta', 'api', 'aplikasi', 'antri', 'tiket', 'stasiun', 'moga', 'kereta', 'api', 'indonesia', 'mantap', 'benah', 'saing']"
Bagus dengan adanya tiket kereta api lokal via online kalau bisa di tambah dong kalau bisa pesan tiket lebih dari satu penumpang Terima kasih semoga sukses selalu PT. Kereta api Indonesia,Positive,"['bagus', 'tiket', 'kereta', 'api', 'lokal', 'online', 'pesan', 'tiket', 'tumpang', 'terima', 'kasih', 'moga', 'sukses', 'kereta', 'api', 'indonesia']"
"Saya merasa sangat terbantu dengan KAI access. Karena gak perlu ngantri berjam"" di loket cuma buat dapetin tiket. Sudah sering melakukan perjalanan menggunakan kereta api ddngan kai access.",Positive,"['bantu', 'kai', 'access', 'mengantri', 'jam', 'loket', 'dapetin', 'tiket', 'laku', 'jalan', 'kereta', 'api', 'ddngan', 'kai', 'access']"
"Bagus sih aplikasinya, cuman pas aku mau cancel tiket agak ruwet. Katanya ID nggak sesuai padahal udah aku perbarui.",Positive,"['bagus', 'aplikasi', 'cancel', 'tiket', 'ruwet', 'sesuai']"
Aku seneng banget pakai aplikasi ini . Jadi kalau mau pesen tiket tinggal lewat aplikasi praktis kan gak perlu dateng ke loket stasiun dan tanpa perlu antri .,Positive,"['neng', 'pakai', 'aplikasi', 'pesan', 'tiket', 'tinggal', 'aplikasi', 'praktis', 'loket', 'stasiun', 'antri']"
"Aplikasi ini cukup membantu, ga harus parkir dan antri di stasiun, bisa juga beli tiket 1 jam menjelang keberangkatan, dan lebih hemat biaya admin daripada di marketplace yang gak kasih cashback itu. 🤣🤣",Positive,"['aplikasi', 'bantu', 'parkir', 'antri', 'stasiun', 'beli', 'tiket', 'jam', 'jelang', 'berangkat', 'hemat', 'biaya', 'admin', 'marketplace', 'kasih', 'cashback']"
"Sebelum tak update, pas mau bayar tiket selalu otomatis kluar apknya, ni update yg tak tunggu2 akhirnya datang jg, skrng sdh lancar beli tiket lokal kai, thanks",Positive,"['perbarui', 'bayar', 'tiket', 'otomatis', 'kluar', 'apknya', 'perbarui', 'tunggu', 'lancar', 'beli', 'tiket', 'lokal', 'kai', 'terima', 'kasih']"
"Sekedar saran, untuk KA Lokal ditambahkan opsi pembayaran. Kemudian tambahkan fitur tanda stasiun awal/tujuan favorit agar lebih mudah dan cepat saat memesan tiket. Semoga dibaca tim dev KAI 🙂",Positive,"['dar', 'saran', 'kakak', 'lokal', 'opsi', 'bayar', 'fitur', 'tanda', 'stasiun', 'tuju', 'favorit', 'mudah', 'cepat', 'mes', 'tiket', 'moga', 'baca', 'tim', 'dev', 'kai']"
sangat membantu tapi tolong donk untuk kereta lokal jumlah tiketnya jangan hanya 1 kalau bisa maksimal 4 dan untuk pembayaran harap dipermudah.. trima kasih,Positive,"['bantu', 'tolong', 'kereta', 'lokal', 'tiket', 'maksimal', 'bayar', 'harap', 'mudah', 'terima', 'kasih', 'kasih']"
"Membantu, tetapi setelah di update, untuk mengecek tiket yang sudah di pesan untuk KA Lokal koksusah dibuka ya? Tolong diperbaiki atau dibuat fiture my trip seperti sebelumnya agar lebih mudah",Positive,"['bantu', 'perbarui', 'ecek', 'tiket', 'pesan', 'kakak', 'lokal', 'koksusah', 'buka', 'tolong', 'fiture', 'trip', 'mudah']"
kalau pesen tiket lokal kok gk bisa kalau mau ada pembatalan ya.... gimna caranya melakukan pembatalan d tiket lokal... pas d klik etiket cuma muncul tutup aja gk ada pembatalan seperti yg d bilang d pusat bantuan,Positive,"['pesan', 'tiket', 'lokal', 'batal', 'gimna', 'laku', 'batal', 'tiket', 'lokal', 'klik', 'tiket', 'muncul', 'tutup', 'batal', 'bilang', 'pusat', 'bantu']"
"Bagus Aplikasinya. Tapi, kebijakannya please jangan terlalu besar charge perubahan jadwal atau pembatalan tiket. Apalagi jika jadwal keberangkatan masih lama. 25% 😑😑😑 What a number!!",Positive,"['bagus', 'aplikasi', 'bijak', 'please', 'besar', 'charge', 'ubah', 'jadwal', 'batal', 'tiket', 'jadwal', 'berangkat', 'what', 'number']"
"Terima kasih, berkat aplikasi ini bisa beli tiket tanpa perlu pergi ke stasiun dan kita bisa ngecek terus menerus tanpa ribet kereta tambahan buat yang mau mudik tahun ini dan ke abisan tiket.",Positive,"['terima', 'kasih', 'berkat', 'aplikasi', 'beli', 'tiket', 'pergi', 'stasiun', 'ngecek', 'ribet', 'kereta', 'mudik', 'habis', 'tiket']"
Ini kenapa waktu mau pembayaran lewat Indomaret tapi nggak bisa kata Mbak nya error di tolok? Apa nya ini bermasalah? Padahal lagi butuh banget tiket,Positive,"['bayar', 'indomaret', 'mbak', 'error', 'tolok', 'butuh', 'tiket']"
"Mantab,aplikasi mudah digunakan dan sangat membantu dalam mengakses info perjalanan kereta api serta mudah melakukan transaksi dalam pembelian tiket KA,harapan saya kedepannya aplikasi KAI Access juga dapat digunakan untuk transaksi yang lain seperti pembelian kamar hotel dan lain lain.Maju terus KAI Access.👍👍",Positive,"['mantab', 'aplikasi', 'mudah', 'bantu', 'akses', 'informasi', 'jalan', 'kereta', 'api', 'mudah', 'laku', 'transaksi', 'beli', 'tiket', 'kakak', 'harap', 'aplikasi', 'kai', 'access', 'transaksi', 'beli', 'kamar', 'hotel', 'maju', 'kai', 'access']"
"Bagus perkembangan teknologi,kai smkin maju aja,sayang bagi lansia yg tdk pengguna hp android bingung karena katerbatasan pengetahuan.mau beli tiket langsung sering ga dapat bagian",Positive,"['bagus', 'kembang', 'teknologi', 'kai', 'smkin', 'maju', 'sayang', 'usia', 'android', 'bingung', 'katerbatasan', 'beli', 'tiket', 'langsung']"
"Aplikasi membantu, tapi sekarang ada sedikit kendala. Pak/Bu Cs Admin Kai Access, saya mau batalkan tiket dari aplikasi tapi tidak bisa dibatalkan, bisa minta tolong untuk bantuannya. Terima kasih",Positive,"['aplikasi', 'bantu', 'kendala', 'admin', 'kai', 'access', 'batal', 'tiket', 'aplikasi', 'batal', 'tolong', 'bantu', 'terima', 'kasih']"
"Udah bagus sebenernya, tp kalau setiap mau pesan tiket terutama waktu siang itu lemottt... Banget, tolong perbaikannya lagi",Positive,"['bagus', 'pesan', 'tiket', 'utama', 'siang', 'lambat', 'tolong']"
Bisa beli tiket melalui online mantap,Positive,"['beli', 'tiket', 'online', 'mantap']"
Belum bisa memesan tiket KAI sendiri,Positive,"['mes', 'tiket', 'kai']"
Sangat membantu dalam pemesanan tiket KA tetapi masih sulit untuk melakukan pembatalan tiket yg pemesanannya dari aplikasi mitra seperti Traveloka. Mohon ditingkatkan lagi pelayanan aplikasi KAI dalam kebutuhan pembatalan tiket secara online tersebut. Terimakasih. 🙏,Positive,"['bantu', 'mesan', 'tiket', 'kakak', 'sulit', 'laku', 'batal', 'tiket', 'mesan', 'aplikasi', 'mitra', 'traveloka', 'mohon', 'tingkat', 'layan', 'aplikasi', 'kai', 'butuh', 'batal', 'tiket', 'online', 'terimakasih']"
"Terakhir beli tiket disini bulan juni itu udh LEMOT. Sekarang mau beli tiket lagi, Eeh ternyata lemotnya AWET smpe skrg. Ayoo dooong tolong perbaiki.",Positive,"['beli', 'tiket', 'lambat', 'beli', 'tiket', 'eeh', 'nyata', 'lambat', 'awet', 'ayoo', 'dooong', 'tolong']"
Mohon untuk aplikasi nya di perbaiki lagi. Soalnya pembelian tiket yg tidak punya aplikasi pesen 1 .tp nama harus yg punya aplikasi. Kalau bisa nama nya jangan atas nama yg punya aplikasi. KA lokal,Positive,"['mohon', 'aplikasi', 'beli', 'tiket', 'aplikasi', 'pesan', 'nama', 'aplikasi', 'nama', 'nama', 'aplikasi', 'kakak', 'lokal']"
Akses pemesanan tiket Kereta Api Indonesia.,Positive,"['akses', 'mesan', 'tiket', 'kereta', 'api', 'indonesia']"
"Cara Pembatalan Tiket Prosesnya Terlalu Lama Banget 45 Hari Dana Di Kembalikan, Semoga Tahun 2024 Cara Pembatalan Tiket Prosesnya Di Percepat Kembalikan Dana 1x24 Jam Indonesia Maju Dong Di Percepat Kembalikan Dana Lewat Aplikasi KAI Access",Positive,"['batal', 'tiket', 'proses', 'dana', 'moga', 'batal', 'tiket', 'proses', 'cepat', 'dana', 'jam', 'indonesia', 'maju', 'cepat', 'dana', 'aplikasi', 'kai', 'access']"
Membantu beli tiket tanpa antri,Positive,"['bantu', 'beli', 'tiket', 'antri']"
"Iya di cari jadwalnya tidak tersedia, saya biasa pesan tiket Boharan-Kertosono, namun di aplikasi baru ketika saya cari jadwal kereta menuju stasiun boharan tidak ada",Positive,"['cari', 'jadwal', 'sedia', 'pesan', 'tiket', 'boharan', 'kertosono', 'aplikasi', 'cari', 'jadwal', 'kereta', 'tuju', 'stasiun', 'boharan']"
"ada masalah apa sih, setiap saya mau melakukan pembayaran mesti gagal, wifi sama data juga lancar"" aja, ini kenapa malah jadi susah mau mesen tiket kereta",Positive,"['laku', 'bayar', 'gagal', 'wifi', 'data', 'lancar', 'susah', 'mesen', 'tiket', 'kereta']"
"Fitur sangat lengkap, mulai Beli, Etiket, Pembatalan dll. Sangat recommended, ini baru aplikasi yg benar2 lengkap dan memudahkan utk pelanggan...patut dijadikan contoh oleh instansi pemerintah lain, utk memudahkan masyarakat di era pra-industri 4.0 ini",Positive,"['fitur', 'lengkap', 'beli', 'tiket', 'batal', 'lain-lain', 'recommended', 'aplikasi', 'lengkap', 'mudah', 'langgan', 'patut', 'instansi', 'perintah', 'mudah', 'masyarakat', 'era', 'pra', 'industri']"
"Lebih user friendly, pesan tiket ndak ribet ndak perlu dtg ke stasiun lagi, semua dalam genggaman cukup dari rumah..👍",Positive,"['user', 'friendly', 'pesan', 'tiket', 'ribet', 'stasiun', 'genggam', 'rumah']"
"kenapa saya ,sudah mendaftar kok belum diverifikasi ? setiap mau beli tiket ..log in slalu gagal padahal sudah dimasukkan email sama paswod ,mohon bantuannya??",Positive,"['daftar', 'verifikasi', 'beli', 'tiket', 'log', 'gagal', 'masuk', 'email', 'paswod', 'mohon', 'bantu']"
"Beli tiket kereta bandara... Sudah di bayar dan transaksi berhasil... Tapi pas di cek bilangnya belum di bayar, gimana sih ini aplikasinya?",Positive,"['beli', 'tiket', 'kereta', 'bandara', 'bayar', 'transaksi', 'hasil', 'cek', 'bilang', 'bayar', 'aplikasi']"
"Sangat mudah dalam melakukan transaksi pemesanan tiket, pembatalan tiket dan selalu update jadwalnya. Terus ditingkatkan untuk lebih baik lagi ya.",Positive,"['mudah', 'laku', 'transaksi', 'mesan', 'tiket', 'batal', 'tiket', 'perbarui', 'jadwal', 'tingkat']"
"bagus banget aplikasinya, kita enggak capek capek lagi buat antri di stasiun. tinggal duduk dirumah aja udah bisa pesan tiketnya. trimakasih KAI Access 🙏",Positive,"['bagus', 'aplikasi', 'lelah', 'lelah', 'antri', 'stasiun', 'tinggal', 'duduk', 'rumah', 'pesan', 'tiket', 'trimakasih', 'kai', 'access']"
"Sangat membantu kebutuhan saya sebagai pengguna transportasi kereta, karena tidak harus pergi ke loket stasiun untuk membeli tiket kereta api, tinggal buka hp & aplikasi kai access udh beres",Positive,"['bantu', 'butuh', 'transportasi', 'kereta', 'pergi', 'loket', 'stasiun', 'beli', 'tiket', 'kereta', 'api', 'tinggal', 'buka', 'aplikasi', 'kai', 'access', 'beres']"
"Aplikasi sangat bagus, untuk beli tiket lewat aplikasi, sekaligus bisa ubah jadwal, ga perlu antri distasiun lagi",Positive,"['aplikasi', 'bagus', 'beli', 'tiket', 'aplikasi', 'ubah', 'jadwal', 'antri', 'stasiun']"
"Seneng banget sama aplikasi ini, apalagi bisa booking tiket online jadi lebih seneng naik kereta dan dapat liat kondisi habis ndaknya.. ☺",Positive,"['neng', 'aplikasi', 'pesan', 'tiket', 'online', 'neng', 'kereta', 'lihat', 'kondisi', 'habis', 'ndaknya']"
"aplikasinya sih mantap, tapi sedikit saran atw info nih min tadi saya pesen tiket di kai accs baru pesen belum dibayar tapi kok sdh keluar kode bokingnya,, berati bisa dapet tiket tanpa bayar donk... 😅",Positive,"['aplikasi', 'mantap', 'saran', 'atw', 'informasi', 'admin', 'pesan', 'tiket', 'kai', 'accs', 'pesan', 'bayar', 'kode', 'bokingnya', 'berat', 'tiket', 'bayar']"
"aplikasi yg sangat membantu, bisa beli tiket kapan dan dimana aja.. 👍👍👍 saran sesekali ada promo atau reward dong buat customer yg sering beli tiket di aplikasi ini. 😁",Positive,"['aplikasi', 'bantu', 'beli', 'tiket', 'saran', 'sekal', 'promo', 'reward', 'customer', 'beli', 'tiket', 'aplikasi']"
Kepada admin yth.... Kenapa belakangan ini apknya lebih sering lemot banget yah loadingnya? Di webnya KAI sendiri malah justru lebih lancar buat pesen tiket... Mohon segera diperbaiki yah 🤞,Positive,"['admin', 'yth', 'apknya', 'lambat', 'yah', 'loadingnya', 'webnya', 'kai', 'lancar', 'pesan', 'tiket', 'mohon', 'yah']"
"Aplikasi ini sangat membantu bagi pengguna transportasi Kereta Api, Tanpa perlu antri lagi untuk pemesanan tiketnya, Sukses dan Jaya Raya Selalu PT KERETA API INDONESIA..",Positive,"['aplikasi', 'bantu', 'transportasi', 'kereta', 'api', 'antri', 'mesan', 'tiket', 'sukses', 'jaya', 'raya', 'kereta', 'api', 'indonesia']"
"Enak banget bisa pesen tiket disini, gk perlu antri lama lama, apa lagi waktu puasa, sambil panas panas itu gk enak. Pake ini benar benar berguna sekali.",Positive,"['enak', 'pesan', 'tiket', 'antri', 'puasa', 'panas', 'panas', 'enak', 'pakai']"
"aplikasinya bagus, cm perlu ditingkatkan fiturnya seperti -pembatalan tiket untuk penumpang selain nama pemilik akun -fitur chat dengan kereta makan",Positive,"['aplikasi', 'bagus', 'tingkat', 'fiturnya', 'batal', 'tiket', 'tumpang', 'nama', 'milik', 'akun', 'fitur', 'chat', 'kereta', 'makan']"
Buka Akses atau laudingnge lama klau cepat saya kasih Bintang 5. Saya pakai Simpati Looper.Sekarang pantas Aplikasi ini dapat bintang 5 karena aq mendapat tiket p-p dg online bantuan Aplikasi Link. Ma'af postingan lamaq tdk aq hapus.. Buktikan real.,Positive,"['buka', 'akses', 'laudingnge', 'cepat', 'kasih', 'bintang', 'pakai', 'simpati', 'looper', 'aplikasi', 'bintang', 'tiket', 'online', 'bantu', 'aplikasi', 'link', 'postingan', 'lamaq', 'hapus', 'bukti', 'real']"
"Terbantu sekali sama layanan e-boarding pass nya, jd gak perlu ribet cetak tiket.. cuman kadang masih suka eror pas mau buka e ticketnyaa",Positive,"['bantu', 'layan', 'boarding', 'pass', 'ribet', 'cetak', 'tiket', 'suka', 'eror', 'buka', 'ticketnyaa']"
"Makasih banyak! Saya barusan update app, saya beli tiket dari alfamidi dan tidak tahu apa bisa ditukar tiket atau bisa dapat boarding pass, mengingat kadang kita susah menemukan check-in counter di stasiun. Alhamdulillah, setelah update, saya bisa dapat e-ticket & e-boarding pass walau belinya bukan di KAI Access. Terima Kasih!",Positive,"['terima', 'kasih', 'barusan', 'perbarui', 'aplikasi', 'beli', 'tiket', 'alfamidi', 'tukar', 'tiket', 'boarding', 'pass', 'susah', 'temu', 'check', 'counter', 'stasiun', 'perbarui', 'ticket', 'boarding', 'pass', 'beli', 'kai', 'access', 'terima', 'kasih']"
"Tolong buat KAI Access perbaiki pelayanan di jaringan onlinenya biar mudah di akses,jngn sampe mau pesan tiket Berjam jam susah masuknya,sekalinya masuk ngebug sendiri logout sendiri., terimakasih",Positive,"['tolong', 'kai', 'access', 'layan', 'jaring', 'onlinenya', 'biar', 'mudah', 'akses', 'jngn', 'pesan', 'tiket', 'jam', 'jam', 'susah', 'masuk', 'masuk', 'ngebug', 'logout', 'terimakasih']"
Terima kasih KAI. Tiket saya tidak jadi hangus.. berkat fitur pembatalan langsung dari aplikasi kai access.. best pokok nya..,Positive,"['terima', 'kasih', 'kai', 'tiket', 'hangus', 'berkat', 'fitur', 'batal', 'langsung', 'aplikasi', 'kai', 'access', 'best', 'pokok']"
"KAI Sukses dan Berhasil beli tiket Bayar pake LinkAja, praktis dan cepat ,Terima Kasih KAI ,perjalanan nyaman sampai tujuan Bintang Sepuluh KAI atas kerja sama dengan LinkAja.",Positive,"['kai', 'sukses', 'hasil', 'beli', 'tiket', 'bayar', 'pakai', 'linkaja', 'praktis', 'cepat', 'terima', 'kasih', 'kai', 'jalan', 'nyaman', 'tuju', 'bintang', 'puluh', 'kai', 'kerja', 'linkaja']"
"Sangat memudahkan sekali untuk pemesanan tiket kereta api, hanya saja tidak dapat mengganti identitas, harus melalui call center KAI terlebih dahulu agar bisa berubah.",Positive,"['mudah', 'mesan', 'tiket', 'kereta', 'api', 'ganti', 'identitas', 'call', 'center', 'kai', 'ubah']"
"Aplikasi ini sangat memudahkan untuk pemesanan, pembatalan dan reschedule tiket Kereta. Tidak perlu repot ngantri ke loket. Terus berinovasi KAI, wujudkan yg terbaik untuk negeri👍",Positive,"['aplikasi', 'mudah', 'mesan', 'batal', 'reschedule', 'tiket', 'kereta', 'repot', 'mengantri', 'loket', 'inovasi', 'kai', 'wujud', 'negeri']"
Tadi sempet akunnya gak bisa buat pesan tiket karna ada problem di data diri. Terus menghubungi call center cepet bgt responnya gak sampe 2 jam udah bisa di gunakan lagi👌🥰,Positive,"['akun', 'pesan', 'tiket', 'data', 'hubung', 'call', 'center', 'cepat', 'responnya', 'jam']"
Sangat memudahakan untuk membeli tiket.dan sangat bermanfaat sekali dikarenakan tdk usah mengantri lagi.tinggal pesen dimanapun bisa.sukses trus maju kereta api indonesia.,Positive,"['memudahakan', 'beli', 'tiket', 'manfaat', 'antri', 'tinggal', 'pesan', 'sukses', 'maju', 'kereta', 'api', 'indonesia']"
"Terima kasih dengan adanya aplikasi ini pesan Tiket lebih mudah tidak perlu mengantri dan juga bisa pilih kursi,gerbong sesuka hati terima kasih PT KAI semoga semakin jaya terus 🙏🙏",Positive,"['terima', 'kasih', 'aplikasi', 'pesan', 'tiket', 'mudah', 'antri', 'pilih', 'kursi', 'gerbong', 'suka', 'hati', 'terima', 'kasih', 'kai', 'moga', 'jaya']"
"Saya mau pembatalan tiket , sdah liat di panduan internet,tpi d aplikasi ini kok nga ada yang di maksud ya, pembatalan tiket,tpi muncul,tdak ada tiket.mohon di bntu",Positive,"['batal', 'tiket', 'lihat', 'pandu', 'internet', 'aplikasi', 'nga', 'maksud', 'batal', 'tiket', 'muncul', 'tiket', 'mohon', 'bntu']"
"Sejak pake kai access, jd gak perlu antri lg beli tiket di stasiun...terima kasih kai access...ini sangat membantu..",Positive,"['pakai', 'kai', 'access', 'antri', 'beli', 'tiket', 'stasiun', 'terima', 'kasih', 'kai', 'access', 'bantu']"
"Makasi kai, sudah membantu perjalananku menjadi lebih mudah. btw jangan dinaikin ya harga tiketnya. kalo bisa diturunin. biar intensitas anak rantau untuk ketenu orang tua jadj jauh lebing sering, hehe ❤",Positive,"['makas', 'kai', 'bantu', 'jalan', 'mudah', 'ngomong-ngomong', 'dinaikin', 'harga', 'tiket', 'diturunin', 'biar', 'intensitas', 'anak', 'rantau', 'ketenu', 'orang', 'tua', 'jadj', 'lebing']"
"Sangat membantu dalam pemesanan tiket kereta api, jadi tidak harus datang & antri ke stasiun ... cuma untuk pembatalan dan perubahan jadwal keberangkatan belum bisa dilakukan disini",Positive,"['bantu', 'mesan', 'tiket', 'kereta', 'api', 'antri', 'stasiun', 'batal', 'ubah', 'jadwal', 'berangkat', 'laku']"
"Enaknya pake kaiaccess tuh enggk kena biaya tambahan admin, enggk perlu cetak tiket tinggal scan. Tp kenapa sekarang tidak ada option pembayaran melalui atm BCA ???",Positive,"['enak', 'pakai', 'kaiaccess', 'enggk', 'kena', 'biaya', 'admin', 'enggk', 'cetak', 'tiket', 'tinggal', 'scan', 'option', 'bayar', 'atm', 'bca']"
Fungsi tp belum maksimal...pembatalan tiket lokal masih gak bisa di lakukan secara online. Bikin yg praktis login pakai sidik jari .. Kebanyakn password bingung n suka lupa,Positive,"['fungsi', 'maksimal', 'batal', 'tiket', 'lokal', 'laku', 'online', 'bikin', 'praktis', 'login', 'pakai', 'sidik', 'jari', 'kebanyakn', 'password', 'bingung', 'suka', 'lupa']"
Mudah dlm mencari dan membeli tiket kereta api,Positive,"['mudah', 'cari', 'beli', 'tiket', 'kereta', 'api']"
Apps nya sangat bagus dan sederhana sehingga sangar mudah dipahami penggunaannya hanya saja pada pembelian tiket ka prameks tidak bisa refund atau dibatalkan,Positive,"['apps', 'bagus', 'sederhana', 'sangar', 'mudah', 'paham', 'beli', 'tiket', 'kakak', 'prameks', 'refund', 'batal']"
Aplikasi yg sangat banyak membantu memudahkan pemesanan tiket serta menghindari antrean dalam cekin dan serasa punya stasiun sendiri dalam genggaman tangan,Positive,"['aplikasi', 'bantu', 'mudah', 'mesan', 'tiket', 'hindar', 'antre', 'cekin', 'serasa', 'stasiun', 'genggam', 'tangan']"
"Kai pay: beli tiket, top up gratis, beli pulsa im3 murah,",Positive,"['kai', 'pay', 'beli', 'tiket', 'top', 'gratis', 'beli', 'pulsa', 'murah']"
"Menurut saya si dari segi ui/ux udah bagus banget, apalagi yang paling penting fungsinya buat pesan tiket, gampang banget..",Positive,"['segi', 'bagus', 'fungsi', 'pesan', 'tiket', 'gampang']"
ga usah print tiket..sayang bayarnya ga bisa m banking..apa saya ga bisa yaa... Abis update susah bgtt pesen tiketnya..gabisa ubah pembayaran lg.. Keluar mulu...padahal apk.sangat mmbantu,Positive,"['print', 'tiket', 'sayang', 'bayar', 'banking', 'yaa', 'habis', 'perbarui', 'susah', 'bgtt', 'pesan', 'tiket', 'ubah', 'bayar', 'melulu', 'aplikasi', 'mmbantu']"
Tampilannya menjadi lebih kekinian dan mudah digunakan. Sangat membantu untuk pemesanan tiket kereta api baik antar kota maupun lokal. Maju terus PT. KAI 👍🏻,Positive,"['tampil', 'mudah', 'bantu', 'mesan', 'tiket', 'kereta', 'api', 'kota', 'lokal', 'maju', 'kai']"
"Sangat membantu sekali, terutama buat akses tiket kai, menghemat waktu, ga repot juga..",Positive,"['bantu', 'utama', 'akses', 'tiket', 'kai', 'hemat', 'repot']"
"Aplikasinya sekarang sudah semakin baik. Kemudahan dalam memesan tiket, kemudahan pembayaran, dan mudah dalam mengoprasikannya. Nice KAI.",Positive,"['aplikasi', 'mudah', 'mes', 'tiket', 'mudah', 'bayar', 'mudah', 'mengoprasikannya', 'bagus', 'kai']"
Udah bagus sih cuma ga bisa batalin tiketnya otomatis tiketnya ga kepake dan ilang gtu aja ga ada pengembalian dana lagi tolong lebih ditingkatkan lagi!!!!,Positive,"['bagus', 'membatalkan', 'tiket', 'otomatis', 'tiket', 'kepake', 'hilang', 'gtu', 'dana', 'tolong', 'tingkat']"
"Bagus, bisa boarding tanpa koneksi internet (tapi kadang appnya loading lama untuk memuat data tiket yang susah dipesan)",Positive,"['bagus', 'boarding', 'koneksi', 'internet', 'appnya', 'loading', 'muat', 'data', 'tiket', 'susah', 'pes']"
"Mempermudah banget aplikasi ini. Jadi tidak perlu antre ke loket lagi. Beli tiket jadi cepat , mudah dan dekat.",Positive,"['mudah', 'aplikasi', 'antre', 'loket', 'beli', 'tiket', 'cepat', 'mudah']"
Apk ini bagus untuk orang yg jauh dari stasiun tidak usah buang-2 uang untuk ke stasiun tinggal instal Apk kai acces pesan tiket lalu selesai ini mudah banget terima kasih pada pt.kai yg sudah membuat apk ini oh iya di jembatan truag jl.pahlawan dawuan tolong di jembatannya di kasih sleko semog perminttaa saya segera dilaksanakan terima kasih pt.kai,Positive,"['aplikasi', 'bagus', 'orang', 'stasiun', 'buang', 'uang', 'stasiun', 'tinggal', 'instal', 'aplikasi', 'kai', 'acces', 'pesan', 'tiket', 'selesai', 'mudah', 'terima', 'kasih', 'kai', 'aplikasi', 'jembatan', 'truag', 'pahlawan', 'dawuan', 'tolong', 'jembatan', 'kasih', 'sleko', 'semog', 'perminttaa', 'laksana', 'terima', 'kasih', 'kai']"
"Mohon ditambahkan informasi jika ada jadwal pemberangkatan kereta yang dibatalkan karena kami tidak mendapatkan info pembatalan keberangkatan kereta, info yang ada hanya tempat duduk yang tidak tersedia sehingga kadang kami menunggu kereta tambahan atau kereta lain yang ternyata batal berangkat juga. Saya harap agar informasi ini segera ada agar penumpang yang akan membeli tiket mendapat info dan segera beralih ke model transportasi lainnya jika ada pembatalan keberangkatan&",Positive,"['mohon', 'informasi', 'jadwal', 'berangkat', 'kereta', 'batal', 'informasi', 'batal', 'berangkat', 'kereta', 'informasi', 'duduk', 'sedia', 'tunggu', 'kereta', 'kereta', 'nyata', 'batal', 'berangkat', 'harap', 'informasi', 'tumpang', 'beli', 'tiket', 'informasi', 'alih', 'model', 'transportasi', 'batal', 'berangkat']"
"Min, kok jumlah ketersediaan tiket tidak ditampilkan semua ya setelah diupdate. Mohon ditampilkan lagi sperti sebelumnya min. Terima kasih",Positive,"['admin', 'sedia', 'tiket', 'tampil', 'diperbarui', 'mohon', 'tampil', 'sperti', 'admin', 'terima', 'kasih']"
"Aplikasinya sangat membantu, untuk pembelian dan pembatalan tiket tidak perlu mengantri lagi dan datang ke stasiun, tinggal bayar pakai Link Aja. Terima kasih",Positive,"['aplikasi', 'bantu', 'beli', 'batal', 'tiket', 'antri', 'stasiun', 'tinggal', 'bayar', 'pakai', 'link', 'terima', 'kasih']"
"Bagus banget lah pakai aplikasi ini nggak perlu bingung dan antri untuk beli tiket KA di loket juga cara pembayaran nya juga simple,,, good banget lah",Positive,"['bagus', 'pakai', 'aplikasi', 'bingung', 'antri', 'beli', 'tiket', 'kakak', 'loket', 'bayar', 'simple', 'bagus']"
"min aplikasi lumayan memudahkan untuk memesan tiket, tpi tolonglah histori jan di hapus, kan lumayan buat koleksi perjalanan, klo udh g keapus tambah deh bintangnya",Positive,"['admin', 'aplikasi', 'lumayan', 'mudah', 'mes', 'tiket', 'tolong', 'histori', 'hapus', 'lumayan', 'koleksi', 'jalan', 'keapus', 'deh', 'bintang']"
"aplikasi ini cakep banget membantu saya dalam perjalanan yang terencana untuk pembelian tiketnya jadi gak perlu antri2 lagi cukup klik KAI Access, semua tersedia disitu",Positive,"['aplikasi', 'cakep', 'bantu', 'jalan', 'rencana', 'beli', 'tiket', 'antri', 'klik', 'kai', 'access', 'sedia']"
