content,label,tokenizing
"ada fitur tambah tiket, di prosedurnya suruh masukin kode tiket yg mau ditambah tapi malah transaksi tidak ditemukan 😞 padahal di tiket sudah jelas tetulis lunas tapi transaksi tidak ditemukan, mohon bantuannya 🙏",Negative,"['fitur', 'tiket', 'prosedur', 'suruh', 'masukkan', 'kode', 'tiket', 'transaksi', 'temu', 'tiket', 'tetulis', 'lunas', 'transaksi', 'temu', 'mohon', 'bantu']"
"Pembayaran menggunakan kaipay sudah selesai dan saldopun otomatis terpotong, tapi begitu di cek tiket kadaluwarsa. Coba pesan ulang tiket sudah habis. Astaghfirullah",Negative,"['bayar', 'kaipay', 'selesai', 'saldo', 'otomatis', 'potong', 'cek', 'tiket', 'kadaluwarsa', 'coba', 'pesan', 'ulang', 'tiket', 'habis', 'astaghfirullah']"
"Setiap pembayaran pasti error'.virtual ekon kode gak jelas..gak bisa di pakek...kata nya berjuta"" tiket.kode pembayaran sangking kebanyakan Sampek ruwet yg mau bayar",Negative,"['bayar', 'error', 'virtual', 'ekon', 'kode', 'pakai', 'juta', 'tiket', 'kode', 'bayar', 'sampek', 'ruwet', 'bayar']"
"Ada apa ini dengan aplikasi kai? Padahal ga pesan tiket sampe 15x sampe sampe rela pakai kendaraan umum lainnya gegara ga bisa pesan tiket lewat online,, are you okey kereta api Indonesia? Tolong secepatnya di perbaiki yaa",Negative,"['aplikasi', 'kai', 'pesan', 'tiket', 'rela', 'pakai', 'kendara', 'gegara', 'pesan', 'tiket', 'online', 'are', 'you', 'okey', 'kereta', 'api', 'indonesia', 'tolong', 'cepat', 'yaa']"
Saya cari tiket buat pulang kok gak ada jadwal terus padahal udah beberapa hari saya bolak balik cek jadwal tapi tetep tidak ada,Negative,"['cari', 'tiket', 'pulang', 'jadwal', 'bolak', 'cek', 'jadwal', 'tetep']"
"Setelah update aplikasi, saldo KAIPay kembali. Hanya saja untuk pembayaran tiket dg KAIPay sempat terkendala, selain itu proses loading saat memilih kursi,pembayaran, lebih lama dari biasanya. Mohon diperbaiki kembali. Terima kasih.",Negative,"['perbarui', 'aplikasi', 'saldo', 'kaipay', 'bayar', 'tiket', 'kaipay', 'kendala', 'proses', 'loading', 'pilih', 'kursi', 'bayar', 'mohon', 'terima', 'kasih']"
"Ooooyy, bnerin lah aplikasinya, masa setiap mau masuk kesalahan pengambilan data terus, sumpah ngga ada gunanya, tnggal masuk metode pembayaran jga ngga bisa bisa smpe tiket kadaluarsa sndiri,, perbaiki lgi wooooy",Negative,"['ooooyy', 'bnerin', 'aplikasi', 'masuk', 'salah', 'ambil', 'data', 'sumpah', 'tnggal', 'masuk', 'metode', 'bayar', 'tiket', 'kadaluarsa', 'wooooy']"
"Aplikasi gak jelas. Mw reservasi tiket KA Prameks malah gak bisa dan eror! Sedangkan, penumpang harus beli tiket secara online. Tambah buruk aplikasi ini!",Negative,"['aplikasi', 'now', 'watching', 'reservasi', 'tiket', 'kakak', 'prameks', 'eror', 'tumpang', 'beli', 'tiket', 'online', 'buruk', 'aplikasi']"
"Kenapa sekarang untuk pembayaran e wallet hanya ada ovo aja,padahal dulu di awal-awal aplikasi ini hanya bisa dan terakhir saya pesan tiket di bulan lalu masih pakai link aja",Negative,"['bayar', 'wallet', 'ovo', 'aplikasi', 'pesan', 'tiket', 'pakai', 'link']"
Saya membeli tiket via shopee pay setelah saya qar katanya berhasil tapi setelah saya cek di ka accesnya ternyata tiket saya tidak ada Kemudian saya ulangi kembali dan begitu lagi padahal uang saya di shope pay sudah tersedot tapi tiket tidak ada dan akhirnya saya putuskan beli langsung ke loket tiket 10 menit sebelum keberangkatan Sangat disesalkan ini sudah ranah merugikan pelanggan secara menteril Mohon untuk di perbaiki Terimakasih,Negative,"['beli', 'tiket', 'shopee', 'pay', 'qar', 'hasil', 'cek', 'kakak', 'accesnya', 'nyata', 'tiket', 'ulang', 'uang', 'shope', 'pay', 'sedot', 'tiket', 'putus', 'beli', 'langsung', 'loket', 'tiket', 'menit', 'berangkat', 'sesal', 'ranah', 'rugi', 'langgan', 'menteril', 'mohon', 'terimakasih']"
"App aneh..klo memang penumpang vaksinnya masih dosis satu,seharusnya waktu pembayaran tiketnya harusnya ditolak..tpi ini gk di tolak..uang pembayarannya di trima ma app ini..tp giliran penumpangnya mau masuk naik kreta di tolak ma petugas nya,dgn alasan dosis vaksinnya masih satu.. Dan aneh nya lagi pembatalan tiketny kena potongan...sungguh keterlaluan app ini... Jujur sy merasa di rugikan dgn aturan hal ini..",Negative,"['aplikasi', 'aneh', 'tumpang', 'vaksin', 'dosis', 'bayar', 'tiket', 'tolak', 'tolak', 'uang', 'bayar', 'terima', 'kasih', 'aplikasi', 'gilir', 'tumpang', 'masuk', 'kreta', 'tolak', 'tugas', 'alas', 'dosis', 'vaksin', 'aneh', 'batal', 'tiketny', 'kena', 'potong', 'aplikasi', 'jujur', 'rugi', 'atur', 'hal']"
"Udah pesen tiket, udah bayar juga tapi di status tiket aktifnya sama sekali ga muncul. Muncul pas keretanya udah pergi, saldo kepotong tiket ga dapet",Negative,"['pesan', 'tiket', 'bayar', 'status', 'tiket', 'aktif', 'muncul', 'muncul', 'kereta', 'pergi', 'saldo', 'potong', 'tiket']"
"KAI peraturannya semakin gak jelas. Kalau pun mau buat peraturan knpa gak ditulis di website yg resmi. Tiket infant yg katanya usia diatas 3 THN harus bayar full saya cari gak Nemu. Oke ngikut aja tetep ngikuti saran, ketika mau pesen Lg tiket sllu sold karna saya tau peraturan dadakan jd gak bs mesenin tiket ada. Nah ketika distasiun Ada stasiun ### yg ksh toleransi anakku yg baru menginjak 3 THN ini boleh masuk karna tiket abis. Ada stasiun### yg nyuruh bayar full tiket infant tanpa kursi👎👎",Negative,"['kai', 'atur', 'atur', 'tulis', 'website', 'resmi', 'tiket', 'infant', 'usia', 'bayar', 'full', 'cari', 'nemu', 'tetep', 'ngikuti', 'saran', 'pesan', 'tiket', 'sllu', 'sold', 'atur', 'dada', 'mesenin', 'tiket', 'stasiun', 'stasiun', 'ksh', 'toleransi', 'anak', 'injak', 'masuk', 'tiket', 'habis', 'stasiun', 'nyuruh', 'bayar', 'full', 'tiket', 'infant', 'kursi']"
system belum secanggih GDS komputerisasi pemesanan tiket pesawat... Gambling... ketidakjelasan status booking dimana penumpang yang sedang membooking bisa dipastikan akan kehilangan seat bahkan sampai ketika pada langkah akhir memilih metode pembayaran.,Negative,"['system', 'canggih', 'gds', 'komputerisasi', 'mesan', 'tiket', 'pesawat', 'gambling', 'ketidakjelasan', 'status', 'pesan', 'tumpang', 'membooking', 'hilang', 'seat', 'langkah', 'pilih', 'metode', 'bayar']"
"Pakai KAIAccess dari jaman kuliah sampai sekarang udah kerja. Iseng-iseng aktivasi KAIPAY, udah ngisi saldo buat jaga-jaga kalau urgent beli tiket biar lebih gampang. Pas mau dipakai buat bayar tiket saldonya ilang. Kecewa banget",Negative,"['pakai', 'kaiaccess', 'jaman', 'kuliah', 'kerja', 'iseng', 'iseng', 'aktivasi', 'kaipay', 'mengisi', 'saldo', 'jaga', 'jaga', 'urgent', 'beli', 'tiket', 'biar', 'gampang', 'pakai', 'bayar', 'tiket', 'saldo', 'hilang', 'kecewa']"
"Perbaikilah aplikasinya ,udah begadang buat beli tiket malah muncul keterangan ""mohon maaf server bekerja dengan keras ,suruh tunggu dan coba lagi teroosssss""2x kena prank terus ujung2nya gak dapet tiket",Negative,"['aplikasi', 'begadang', 'beli', 'tiket', 'muncul', 'terang', 'mohon', 'maaf', 'server', 'kerja', 'keras', 'suruh', 'tunggu', 'coba', 'teroosssss', 'kena', 'prank', 'ujung', 'tiket']"
"Ini Aplikasi gimana sih? Tambah kesini tambah susah, Unutk pesan tiket kreta baru sampai memilih tempat duduk aplikasi keluar sendiri. Mohon segera di tindaklanjuti",Negative,"['aplikasi', 'kesini', 'susah', 'unutk', 'pesan', 'tiket', 'kreta', 'pilih', 'duduk', 'aplikasi', 'mohon', 'tindaklanjuti']"
"Kadang suka loadingnya lama, terus mau upgrade ke premium gagal terus, mau buat Kaipay juga gagal terus, mau pembatalan tiket juga gagal terus 🫠",Negative,"['suka', 'loadingnya', 'perbarui', 'premium', 'gagal', 'kaipay', 'gagal', 'batal', 'tiket', 'gagal']"
"baru coba boking tiket pake ne app,udah d bayar lunas ehhh besoknya app kai access'y gk bisa d buka,gmna klw seandainya saya mau batalin tiket yg d pesan,tolong dong d perbaiki",Negative,"['coba', 'pesan', 'tiket', 'pakai', 'aplikasi', 'bayar', 'lunas', 'ehhh', 'besok', 'aplikasi', 'kai', 'access', 'buka', 'membatalkan', 'tiket', 'pesan', 'tolong']"
"Ini aplikasi apaan sih ngga jelas bangets, tolong dong masa tiket tidak bisa di batalin padahal saya salah klik tanggal harusnya tanggal keesokan harinya mestinya bisa dong tukar jadwal keberangkatan padahal pembayaran sudah lunas, uangnya kemana ? Ngambil nya kemana? Sedangkan saya tidak naik ke gerbong, tolonglah buat puas pelanggan , jangan kayak gini, kecewa berat",Negative,"['aplikasi', 'bangets', 'tolong', 'tiket', 'membatalkan', 'salah', 'klik', 'tanggal', 'tanggal', 'esok', 'tukar', 'jadwal', 'berangkat', 'bayar', 'lunas', 'uang', 'mengambil', 'gerbong', 'tolong', 'puas', 'langgan', 'kayak', 'kecewa', 'berat']"
"Saya sering cek tiket, dan beberapa kali beli tiket KAI di KAI Access. Sering juga buat konten youtube di chanel saya, Kurniawan Family, dengan rekam layar aplikasi ini. Sering agak lambat buka jadwal KA, meski di hari biasa. Saat promo atau berebut tiket, dari jam 00.00 sampai setengah jam juga kadang masih susah buka aplikasi",Negative,"['cek', 'tiket', 'beli', 'tiket', 'kai', 'kai', 'access', 'konten', 'youtube', 'chanel', 'kurniawan', 'family', 'rekam', 'layar', 'aplikasi', 'lambat', 'buka', 'jadwal', 'kakak', 'promo', 'rebut', 'tiket', 'jam', 'jam', 'susah', 'buka', 'aplikasi']"
"Aplikasi koyol loading eror terus, mau pesen tiket nunggu berjam jam karna loading malah jadinya kehabisan tiket. Kalau gak siap digital jangan maksa lah Kai",Negative,"['aplikasi', 'koyol', 'loading', 'eror', 'pesan', 'tiket', 'menunggu', 'jam', 'jam', 'loading', 'habis', 'tiket', 'digital', 'maksa', 'kai']"
Aplikasinya lambat sekali. Beberapa kali terjadi eror pada sistem pembayaran tiketnya. Aplikasi perusahaan sebesar KAI butuh server yang besar juga.,Negative,"['aplikasi', 'lambat', 'eror', 'sistem', 'bayar', 'tiket', 'aplikasi', 'usaha', 'besar', 'kai', 'butuh', 'server', 'besar']"
"Sekrng apk kai acces kualitasnya semkin buruk. Ketika mau melakukan pembatalan tiket karena tertunda akibat kondisi badan. Saat diklik pembatalan malah ada tulisan ""Ups! 😣 kamu belum memiliki tiket. Ayo pesan tiket........."" Padahal jelas-jelas udah beli Udah nyoba bbrapa kli masih gak bisa d batalkn. Apknya udah d update Tapi, hasilnya ttp sama. Padhl pas dulu bisa. Saran saya apk tolong untuk lebih ditingkatkn kualitasnya 🙏. Supaya lebih baik lagi, demi kenyamanan bersama. Terima kasih",Negative,"['sekrng', 'aplikasi', 'kai', 'acces', 'kualitas', 'semkin', 'buruk', 'laku', 'batal', 'tiket', 'tunda', 'akibat', 'kondisi', 'badan', 'klik', 'batal', 'tulis', 'ups', 'milik', 'tiket', 'ayo', 'pesan', 'tiket', 'beli', 'nyoba', 'bbrapa', 'kli', 'batalkn', 'apknya', 'perbarui', 'hasil', 'padhl', 'saran', 'aplikasi', 'tolong', 'ditingkatkn', 'kualitas', 'nyaman', 'terima', 'kasih']"
Tiket Kai bandara selalu habis disemua stasiun.dari wates saja bilangnya habis.padahal ada yg turun...habis tiketnya / memang terbatas seatnya. Bisa kah ter integrasi tiketnya...ada yg turun seharusnya ada yg naik disemua pemberhentian ka.,Negative,"['tiket', 'kai', 'bandara', 'habis', 'stasiun', 'wates', 'bilang', 'habis', 'turun', 'habis', 'tiket', 'batas', 'seatnya', 'kah', 'ter', 'integrasi', 'tiket', 'turun', 'henti', 'kakak']"
"Tolong diperbaiki, saya sudah membeli tiket hari sebelumnya dan sukses dan ada di aplikasi tetapi pada hari keberangkatan tiba-tiba tiket menghilang dari aplikasii",Negative,"['tolong', 'beli', 'tiket', 'sukses', 'aplikasi', 'berangkat', 'tiket', 'hilang', 'aplikasi']"
Kak ini kenapa tidak bisa pesan tiket menggunakan QRIS ya?? Tolong diperbaiki ya,Negative,"['kak', 'pesan', 'tiket', 'qris', 'tolong']"
"Aplikasi koyok taekkk, tiap tahun pesen tiket lebaran gak pernah dapet. Bela belain begadang, mata perih, hulu lieur, gak ada hasilnya . Tolong lah perusahan Segede gaban gini tapi mnerin sistem pertiketan kagak becus",Negative,"['aplikasi', 'koyok', 'taekkk', 'pesan', 'tiket', 'lebaran', 'bela', 'bain', 'begadang', 'mata', 'perih', 'hulu', 'lieur', 'hasil', 'tolong', 'gede', 'gaban', 'mnerin', 'sistem', 'tiket', 'becus']"
"Aplikasi ""yg kurang beradab / kurang manusiawi"", masih merepotkan. Beli tiket sangat mudah kapan saja dan di mana saja. Pelunasan / bayar tiket juga mudah dari mana saja. Tapi refund & reschedule tidak bisa dari aplilasi. Hmmmmm sistem yg arogan, maunya enak sendiri....",Negative,"['aplikasi', 'adab', 'manusiawi', 'repot', 'beli', 'tiket', 'mudah', 'lunas', 'bayar', 'tiket', 'mudah', 'refund', 'reschedule', 'aplilasi', 'hmmmmm', 'sistem', 'arogan', 'enak']"
"Beli tiket 2 x duanya gagal pembayaran tidak diterima, padahal sudah di bayar dua duanya Dan tidak ada history trx yg gagal nya, jadi ga bisa di komplain 😭",Negative,"['beli', 'tiket', 'gagal', 'bayar', 'terima', 'bayar', 'history', 'trx', 'gagal', 'komplain']"
"Apakah wajib menggunakan apk ini untuk beli tiket? Susah? Bener.. Kalian itu tau kalo kita ini orang Indonesia yg masih gaptek, mudahkan dalam sistem pembayaran, pelayanan untuk hal seperti ini, kalian itu sudah untung, kami beli tiket, tapi kalian menyusahkan kami dalam pembelian? Itu yang namanya peduli, bodo amat.. Kembalikan Indonesia yang ku kenal, jangan melihat rumput tetangga gg subur dan hijau, camkan itu",Negative,"['wajib', 'aplikasi', 'beli', 'tiket', 'susah', 'orang', 'indonesia', 'gagap', 'teknologi', 'mudah', 'sistem', 'bayar', 'layan', 'hal', 'untung', 'beli', 'tiket', 'susah', 'beli', 'nama', 'peduli', 'bodo', 'indonesia', 'kenal', 'lihat', 'rumput', 'tetangga', 'subur', 'hijau', 'cam']"
3x beli tiket 3x gagal dapat tiket 3x uang hilang....nominal nya emang kecil.aplikasi jelek.mana kereta lokal nya sering telat sampai telat brangkat gimana mau beralih ke moda transportasi kalau masih ga on time,Negative,"['beli', 'tiket', 'gagal', 'tiket', 'uang', 'hilang', 'nominal', 'aplikasi', 'jelek', 'kereta', 'lokal', 'terlambat', 'terlambat', 'brangkat', 'alih', 'moda', 'transportasi', 'time']"
Katanya aplikasi ini untuk meempermudah...kenyataan nya di persulit...lebih mudah dateng langsung ke stasiun beli tiket....,Negative,"['aplikasi', 'meempermudah', 'nyata', 'sulit', 'mudah', 'langsung', 'stasiun', 'beli', 'tiket']"
Kode QR tidak bisa muncul walaupun sudah dicoba beberapa kali tetap tidak muncul jadi tidak bisa bayar tiketnya Lemot banget aplikasinya,Negative,"['kode', 'muncul', 'coba', 'muncul', 'bayar', 'tiket', 'lambat', 'aplikasi']"
"aplikasinya sering eror, hari ini tgl 25 mei buat beli tiket tdk bisa, padahal di stasiun sdh tidak menjual tiket manual, aplikasi yang mengecewakan",Negative,"['aplikasi', 'eror', 'tanggal', 'beli', 'tiket', 'stasiun', 'jual', 'tiket', 'manual', 'aplikasi', 'kecewa']"
"aplikasi bikin emosi, mau pilih tempat duduk susah, mau bikin 4 tiket selalu keluar terus pas masukin nik nya. gak guna lama2",Negative,"['aplikasi', 'bikin', 'emosi', 'pilih', 'duduk', 'susah', 'bikin', 'tiket', 'masukkan', 'nik']"
"Kenapa saya mau pesen tiket untuk pembayaran ewallet yang linkaAja kok gak ada malah hilang pembayaran ewallet linkAja di aplikasi pt. Kai ini, jafi kecewa",Negative,"['pesan', 'tiket', 'bayar', 'ewallet', 'linkaaja', 'hilang', 'bayar', 'ewallet', 'linkaja', 'aplikasi', 'kai', 'jafi', 'kecewa']"
Parahh aplikasi apa coba begini yallah tolong di perbaiki lgi dong sistem agar pengguna lain ingin pesan tiket kai lewat apk ini enak tidak bug gak jelas ini tolong di hapus di hilangkan...,Negative,"['parah', 'aplikasi', 'coba', 'yallah', 'tolong', 'sistem', 'pesan', 'tiket', 'kai', 'aplikasi', 'enak', 'bug', 'tolong', 'hapus', 'hilang']"
Tiap kali mau pesen tiket atau pas mau pembayaran susah loading lama aku perhatiin aplikasi ini makin hari makin parah padahal sinyal lancar lancar aja NO BANGET LAAHH,Negative,"['pesan', 'tiket', 'bayar', 'susah', 'loading', 'perhatikan', 'aplikasi', 'parah', 'sinyal', 'lancar', 'lancar', 'nomor', 'laahh']"
"GLK ribet banget udah bikin akun ga bisa login apk aneh... Gua ga bisa kerja karena ga bisa naik kereta api udah 2 Minggu lebih saya ga kerja jujur saya pengen beli karcis manual saja langsung di stasiun. Tolong dong pengertiannya buat kai yg terhormat .. saya ga bisa kerja karena ga dapet tiket... Ini apk ga bisa di buka,.. klou gini terus mening hapus saja dari plestore ini apk pembawa sial... Gua hampir hampiran di pecat gara gara ga kerja 2 minggu",Negative,"['glk', 'ribet', 'bikin', 'akun', 'login', 'aplikasi', 'aneh', 'kerja', 'kereta', 'api', 'kerja', 'jujur', 'ken', 'beli', 'karcis', 'manual', 'langsung', 'stasiun', 'tolong', 'erti', 'kai', 'hormat', 'kerja', 'tiket', 'aplikasi', 'buka', 'klou', 'ning', 'hapus', 'plestore', 'aplikasi', 'bawa', 'sial', 'pecat', 'gara', 'gara', 'kerja']"
"Sumpah ini aplikasi kenapa siih error mulu, selalu muncul notif aplikasi tidak menanggapi.. mau beli tiket goshow terkendala cuma gara2 aplikasi error..",Negative,"['sumpah', 'aplikasi', 'siih', 'error', 'melulu', 'muncul', 'notif', 'aplikasi', 'tanggap', 'beli', 'tiket', 'goshow', 'kendala', 'gara', 'aplikasi', 'error']"
Asli jadi makin ribet cuma beli tiket doang !! Tolong perbaiki agar lebih ringkas dan simpel untuk digunakan,Negative,"['asli', 'ribet', 'beli', 'tiket', 'tolong', 'ringkas', 'simpel']"
Mengapa aplikasi BUMN atau yg berkaitan dgn pemerintah pasti ribet??? Saya belikan tiket buat teman Kemudain cancel Tidak bisa cancel di aplikasi saya Dgn alasan beda NIK Trs coba cancel pake aplikasi ybs Tdk bisa juga dgn alasan pembeli NIK nya beda Cancel ke cs dipimpong dan antre lama Kl bisa ribet kenapa hrs cerdas???,Negative,"['aplikasi', 'bumn', 'kait', 'perintah', 'ribet', 'belikan', 'tiket', 'teman', 'kemudain', 'cancel', 'cancel', 'aplikasi', 'alas', 'beda', 'nik', 'coba', 'cancel', 'pakai', 'aplikasi', 'bersangkutan', 'alas', 'beli', 'nik', 'beda', 'cancel', 'dipimpong', 'antre', 'ribet', 'cerdas']"
"Udah top up ke KAI Pay. Kemudian mau saya gunakan untuk pembayaran tiket,tapi gagal terus / error. Sampai sekarang masih ada saldo yang mengendap. 🥲🥲",Negative,"['top', 'kai', 'pay', 'bayar', 'tiket', 'gagal', 'error', 'saldo', 'endap']"
"Maaf ko gak bisa di akses sih mau pesen tiket gak bisa"" udah daptar tp gak bisa jg nmr tlpn salah lah kata sandi salah lah knpa ya ada yg bisa bantu",Negative,"['maaf', 'akses', 'pesan', 'tiket', 'daptar', 'nomor', 'telepon', 'salah', 'sandi', 'salah', 'bantu']"
"Mau beli tiket lebaran udah standby dari jam 12 malem tapi aplikasinya error terus, pas bisa masukpun selalu time out sampek gak kebagian tiketnya.",Negative,"['beli', 'tiket', 'lebaran', 'standby', 'jam', 'malam', 'aplikasi', 'error', 'masuk', 'time', 'out', 'sampek', 'tiket']"
"Ini gimana ceritanya, setelah di update kenapa tidak bisa pesen tiket 10 hri kedepan",Negative,"['cerita', 'perbarui', 'pesan', 'tiket', 'hri']"
Tolong petugas ya lebih tegas lagi dong . Kasiang yang sudh beli tiket dapat bangku di ambil sama yang tiket berdiri . Dah mana galakan yang gak punya bangku ketibang yg punya bangku. Mana lemot bgt pas di-update,Negative,"['tolong', 'tugas', 'kasiang', 'sudh', 'beli', 'tiket', 'bangku', 'ambil', 'tiket', 'deh', 'gala', 'bangku', 'ketibang', 'bangku', 'lambat', 'perbarui']"
"Apaan sih ini APK, kagak bisa login. Beli tiket KA lokal cuman bisa di aplikasi per 1 April, tapi aplikasi kagak beres.... Serius mau ngilangin loket?? Benerin dulu dah APK nya",Negative,"['aplikasi', 'login', 'beli', 'tiket', 'kakak', 'lokal', 'aplikasi', 'aplikasi', 'beres', 'ngilangin', 'loket', 'benerin', 'deh', 'aplikasi']"
Tiket kereta mahal Kereta ekonomi tembus 225.000 tapi kursi tegak (pasundan) Aplikasi pembayaran tidak kumplit Kereta ekonomi banyak yang tidak bisa di pesan Harga makan di kereta naik juga harga nya Fasilitas menurun,Negative,"['tiket', 'kereta', 'mahal', 'kereta', 'ekonomi', 'tembus', 'kursi', 'tegak', 'pasundan', 'aplikasi', 'bayar', 'kumplit', 'kereta', 'ekonomi', 'pesan', 'harga', 'makan', 'kereta', 'harga', 'fasilitas', 'turun']"
"Ga layak mengadakan ramadhan festive. Udah dapat tiket jam 00:01 dam sudah melakukan pembayaran, ga ter detect oleh sistem pembayaran, alhasil ga dapat tiket promo👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 lain kali masukan masukan begini diperbaiki, bukan setiap promo atau event justru begini. Jangankan waktu promo, lagi ga promo pun suka ga ter detect begini👎🏻👎🏻👎🏻",Negative,"['layak', 'ramadhan', 'festive', 'tiket', 'jam', 'dam', 'laku', 'bayar', 'ter', 'detect', 'sistem', 'bayar', 'tiket', 'promo', 'masuk', 'masuk', 'promo', 'event', 'promo', 'promo', 'suka', 'ter', 'detect']"
"Udah cape betaun2 kaya gini terus. Ga ada perbaikan. Pdhl harga tiketnya ga bersahabat bgt, tp buat ngembangin aplikasi kok ndak sanggup.",Negative,"['capek', 'betaun', 'kaya', 'harga', 'tiket', 'sahabat', 'ngembangin', 'aplikasi', 'sanggup']"
Aplikasi rusak error mulu tiap pesen tiket .. ancurr !!,Negative,"['aplikasi', 'rusak', 'error', 'melulu', 'pesan', 'tiket', 'ancurr']"
"Jam 00:00 s.d habis tiket aplikasi dibuat down, setelah habis baru muncul di list. Bikin aplikasi mahal tapi tetep calo di duluin.",Negative,"['jam', 'habis', 'tiket', 'aplikasi', 'down', 'habis', 'muncul', 'list', 'bikin', 'aplikasi', 'mahal', 'tetep', 'makelar', 'duluin']"
Saya sdh daftar akun tapi pas mau pesan tiket susah ya no hp dan email tdk valid kenapa ya,Negative,"['daftar', 'akun', 'pesan', 'tiket', 'susah', 'nomor', 'email', 'sah']"
"Kok malah sering 500 server internal error pas udh pesen tiket, jadinya ga bisa bayar, liat dengan akun berbeda bangku yg di pesen malah gabisa di pilih",Negative,"['server', 'internal', 'error', 'pesan', 'tiket', 'bayar', 'lihat', 'akun', 'beda', 'bangku', 'pesan', 'pilih']"
Pesan KA Lokal Merak Rangkas tidak bisa di klik untuk jadwal dan pukul keberangkatan. Giliran beli stasiun kehabisan tiket dan wajib menggunakan KAI Access. Tolong diperbaiki lagi pelayanan pemesanan tiket Online.,Negative,"['pesan', 'kakak', 'lokal', 'merak', 'rangkas', 'klik', 'jadwal', 'berangkat', 'gilir', 'beli', 'stasiun', 'habis', 'tiket', 'wajib', 'kai', 'access', 'tolong', 'layan', 'mesan', 'tiket', 'online']"
selalu not responding saat melakukan pencarian tiket,Negative,"['henti', 'responding', 'laku', 'cari', 'tiket']"
"Sulit sekali mau bayar tiket nya, selalu stuck di tampilan menu. Mohon di perbaiki, ga bener banget sistem nya",Negative,"['sulit', 'bayar', 'tiket', 'stuck', 'tampil', 'menu', 'mohon', 'sistem']"
"Respon yang lambat ,dan pernah terjadi eror dimana saya membeli tiket menggunakan qris,tertulis sudah terbayar di qris nya tapi di dalam aplikasinya belum di bayar tiketnya",Negative,"['respon', 'lambat', 'eror', 'beli', 'tiket', 'qris', 'tulis', 'bayar', 'qris', 'aplikasi', 'bayar', 'tiket']"
"Tidak bisa membatalkan tiket padahal sudah mengikuti aturan yg tertera di petunjuk ,Suka eror tolong ya diperbaiki, kan kita sebagai pembeli rugi apabila tidak bisa dicancel atau di ubah jadwal nya. Bagi tiket kai lokal tidak terdapat opsi untuk membatalkan tiket padahal masih 7 jam sebelum keberangkatan",Negative,"['batal', 'tiket', 'atur', 'tera', 'suka', 'eror', 'tolong', 'beli', 'rugi', 'dicancel', 'ubah', 'jadwal', 'tiket', 'kai', 'lokal', 'opsi', 'batal', 'tiket', 'jam', 'berangkat']"
Pembayaran QRS Sudah oke. Tapi tidak bisa membatalkan tiket yg sudah di bayar. Atau tidak bisa di ganti hari keberangkatan nya. Tolong di permudah lagi...,Negative,"['bayar', 'qrs', 'batal', 'tiket', 'bayar', 'ganti', 'berangkat', 'tolong', 'mudah']"
"Aplikasinya kurang berjalan dengan baik, loading lama ditambah update tiket tersisa ga bener. Di aplikasi masih ada kosong pas mau pesen udah abis, di refresh masih tetep ada kursi kosong. Ga singkron banget, pas liat di traveloka beneran dah abis. Plis perbaiki mubazir aplikasinya kalo gitu terus, buang² anggaran aja. Heran app pemerintah gitu terus gada yg bener",Negative,"['aplikasi', 'jalan', 'loading', 'perbarui', 'tiket', 'sisa', 'aplikasi', 'kosong', 'pesan', 'habis', 'refresh', 'tetep', 'kursi', 'kosong', 'singkron', 'lihat', 'traveloka', 'beneran', 'deh', 'habis', 'plis', 'mubazir', 'aplikasi', 'buang', 'anggar', 'heran', 'aplikasi', 'perintah', 'gada']"
"Ada apa dengan KAI,pesan tiket untuk esok hari ga bisa malah di sarankan pembelian tiket via aplikasi tp setelah beli dari aplikasi dan akan melakukan pembayaran di ritel malah kasirnya bilang KAI sedang offline...jadi harusnya bagaimana??",Negative,"['kai', 'pesan', 'tiket', 'esok', 'saran', 'beli', 'tiket', 'aplikasi', 'beli', 'aplikasi', 'laku', 'bayar', 'ritel', 'kasir', 'bilang', 'kai', 'offline']"
"Akun logout sendiri ,di login ulang tidak mau masuk keterangan email dan no hp tidak terdaftar ,padahal sedang ada tiket yang di pesan",Negative,"['akun', 'logout', 'login', 'ulang', 'masuk', 'terang', 'email', 'nomor', 'daftar', 'tiket', 'pesan']"
"Aplikasi apa ini gk jelas , saya pesan tiket di online pemberitahuan tinggal 1 kursi tapi tidak bisa di beli , pelayanan macam apa ini . Dipersulit",Negative,"['aplikasi', 'pesan', 'tiket', 'online', 'pemberitahuan', 'tinggal', 'kursi', 'beli', 'layan', 'sulit']"
Aplikasi gak guna serba ribet mau pesan tiket buat mudik lebaran tp error terus buffring terus.. Mau ganti nomer telfon juga hk bisa.. Percuma bikin aplikasi kaya ni,Negative,"['aplikasi', 'serba', 'ribet', 'pesan', 'tiket', 'mudik', 'lebaran', 'error', 'buffring', 'ganti', 'nomer', 'telfon', 'bikin', 'aplikasi', 'kaya']"
"aplikasi banyak bug nya, nge-lag banget, padahal udh berusaha buat mesen tiket malah keburu habis gara² saking lemotnya.",Negative,"['aplikasi', 'bug', 'nge', 'lag', 'usaha', 'mesen', 'tiket', 'terlanjur', 'habis', 'gara', 'saking', 'lambat']"
